"seqnames" "start" "end" "width" "strand" "value_pos" "peak" "feature" "feature.ranges.start" "feature.ranges.end" "feature.ranges.width" "feature.strand" "distance" "insideFeature" "distanceToSite" "gene_name"
"chrX" 71499379 71499379 1 "*" 0.609841138512272 "X10395" "ENSG00000198034" 71475529 71497150 21622 "-" 2228 "upstream" 2228 "RPS4X"
"chr1" 66257822 66257822 1 "*" 0.609812733129973 "X10396" "ENSG00000184588" 66258197 66840259 582063 "+" 374 "upstream" 374 "PDE4B"
"chrX" 145110222 145110222 1 "*" 0.609811740644514 "X10397" "ENSG00000216056" 145109312 145109390 79 "-" 831 "upstream" 831 "MIR891A"
"chr1" 233432602 233432602 1 "*" 0.609794526981266 "X10398" "ENSG00000135749" 233119181 233431459 312279 "-" 1142 "upstream" 1142 "PCNXL2"
"chr1" 233432602 233432602 1 "*" 0.609794526981266 "X10398" "ENSG00000251508" 233431071 233431473 403 "-" 1128 "upstream" 1128 "RP5-862P8.3"
"chr1" 204593784 204593784 1 "*" 0.609715751900678 "X10401" "ENSG00000240219" 204595903 204598840 2938 "+" 2118 "upstream" 2118 "RP11-430C7.5"
"chr1" 146550467 146550467 1 "*" 0.609710090884098 "X10402" "ENSG00000201142" 146551295 146551419 125 "+" 827 "upstream" 827 "RNVU1-8"
"chr1" 197116622 197116622 1 "*" 0.609601581680458 "X10409" "ENSG00000066279" 197053258 197115824 62567 "-" 797 "upstream" 797 "ASPM"
"chrX" 151810246 151810246 1 "*" 0.609581328649097 "X10413" "ENSG00000147402" 151806637 151825999 19363 "+" 0 "inside" 3608 "GABRQ"
"chr1" 32712237 32712237 1 "*" 0.609576479391278 "X10415" "ENSG00000183615" 32712834 32714457 1624 "+" 596 "upstream" 596 "FAM167B"
"chr1" 32712237 32712237 1 "*" 0.609576479391278 "X10415" "ENSG00000182866" 32716840 32751766 34927 "+" 4602 "upstream" 4602 "LCK"
"chrX" 9757870 9757870 1 "*" 0.609566655130147 "X10416" "ENSG00000101850" 9693386 9754337 60952 "-" 3532 "upstream" 3532 "GPR143"
"chrX" 9757870 9757870 1 "*" 0.609566655130147 "X10416" "ENSG00000146950" 9754496 9917483 162988 "+" 0 "inside" 3373 "SHROOM2"
"chr1" 85740751 85740751 1 "*" 0.609565554206026 "X10417" "ENSG00000223653" 85742398 85913807 171410 "+" 1646 "upstream" 1646 "RP11-131L23.1"
"chr1" 85740751 85740751 1 "*" 0.609565554206026 "X10417" "ENSG00000142867" 85731931 85742773 10843 "-" 0 "inside" 2021 "BCL10"
"chr1" 12122133 12122133 1 "*" 0.609433357350372 "X10421" "ENSG00000120949" 12123434 12204264 80831 "+" 1300 "upstream" 1300 "TNFRSF8"
"chr1" 159820326 159820326 1 "*" 0.609329954516683 "X10427" "ENSG00000188004" 159804264 159825137 20874 "-" 0 "inside" 4810 "C1orf204"
"chr1" 6605420 6605420 1 "*" 0.609320363380408 "X10428" "ENSG00000229519" 6607965 6608679 715 "+" 2544 "upstream" 2544 "RP11-58A11.2"
"chr1" 235091187 235091187 1 "*" 0.609316038950878 "X10429" "ENSG00000237520" 235092978 235095736 2759 "+" 1790 "upstream" 1790 "RP11-443B7.2"
"chr1" 47900320 47900320 1 "*" 0.609301560466713 "X10431" "ENSG00000186564" 47901689 47906363 4675 "+" 1368 "upstream" 1368 "FOXD2"
"chr1" 47900320 47900320 1 "*" 0.609301560466713 "X10431" "ENSG00000237424" 47897805 47900313 2509 "-" 6 "upstream" 6 "FOXD2-AS1"
"chrX" 73323124 73323124 1 "*" 0.609277988334273 "X10433" "ENSG00000223650" 73325407 73327793 2387 "+" 2282 "upstream" 2282 "UHRF2P1"
"chr1" 21047398 21047398 1 "*" 0.609262990879773 "X10434" "ENSG00000117245" 20990507 21044510 54004 "-" 2887 "upstream" 2887 "KIF17"
"chr1" 111037272 111037272 1 "*" 0.609222973799424 "X10436" "ENSG00000235407" 111030302 111032880 2579 "-" 4391 "upstream" 4391 "RP11-470L19.2"
"chrX" 34677877 34677877 1 "*" 0.609163539025057 "X10442" "ENSG00000147027" 34645181 34675405 30225 "-" 2471 "upstream" 2471 "TMEM47"
"chr1" 1142932 1142932 1 "*" 0.609159845432618 "X10443" "ENSG00000186891" 1138888 1142071 3184 "-" 860 "upstream" 860 "TNFRSF18"
"chr1" 29584222 29584222 1 "*" 0.609098917661342 "X10447" "ENSG00000221550" 29580054 29580195 142 "-" 4026 "upstream" 4026 "AL645859.1"
"chrX" 69678896 69678896 1 "*" 0.609092486359958 "X10448" "ENSG00000231651" 69672808 69675844 3037 "-" 3051 "upstream" 3051 "DLG3-AS1"
"chr1" 175035502 175035502 1 "*" 0.609056307372699 "X10449" "ENSG00000120332" 175036994 175117202 80209 "+" 1491 "upstream" 1491 "TNN"
"chr1" 59234929 59234929 1 "*" 0.609000956770972 "X10453" "ENSG00000264081" 59230521 59230607 87 "-" 4321 "upstream" 4321 "AL136985.1"
"chr1" 32821327 32821327 1 "*" 0.608991361346358 "X10455" "ENSG00000162526" 32817122 32829913 12792 "+" 0 "inside" 4204 "TSSK3"
"chrX" 49595088 49595088 1 "*" 0.608948405229028 "X10457" "ENSG00000101951" 49593863 49598576 4714 "+" 0 "inside" 1224 "PAGE4"
"chrX" 43745111 43745111 1 "*" 0.608936594884113 "X10458" "ENSG00000069535" 43625858 43741693 115836 "-" 3417 "upstream" 3417 "MAOB"
"chr1" 164325910 164325910 1 "*" 0.608930092044677 "X10460" "ENSG00000213070" 164326004 164326601 598 "+" 93 "upstream" 93 "HMGB3P6"
"chr1" 248402594 248402594 1 "*" 0.608889954437144 "X10462" "ENSG00000171180" 248402231 248403166 936 "+" 0 "inside" 362 "OR2M4"
"chr1" 35220814 35220814 1 "*" 0.608879308113728 "X10464" "ENSG00000189280" 35220648 35224113 3466 "+" 0 "inside" 165 "GJB5"
"chr1" 35220814 35220814 1 "*" 0.608879308113728 "X10464" "ENSG00000189433" 35225342 35229325 3984 "+" 4527 "upstream" 4527 "GJB4"
"chr1" 28560335 28560335 1 "*" 0.608835417943005 "X10468" "ENSG00000126698" 28525967 28559536 33570 "-" 798 "upstream" 798 "DNAJC8"
"chr1" 28560335 28560335 1 "*" 0.608835417943005 "X10468" "ENSG00000130770" 28562620 28573417 10798 "+" 2284 "upstream" 2284 "ATPIF1"
"chr1" 89829308 89829308 1 "*" 0.608790102412163 "X10471" "ENSG00000183347" 89829617 89852020 22404 "+" 308 "upstream" 308 "GBP6"
"chr1" 234492830 234492830 1 "*" 0.608706749683463 "X10474" "ENSG00000236358" 234492752 234501574 8823 "+" 0 "inside" 77 "RP5-827C21.2"
"chr1" 234492830 234492830 1 "*" 0.608706749683463 "X10474" "ENSG00000235605" 234492450 234492887 438 "-" 0 "inside" 56 "RP5-827C21.1"
"chrX" 71128586 71128586 1 "*" 0.608695791294262 "X10476" "ENSG00000204131" 71130938 71363424 232487 "+" 2351 "upstream" 2351 "NHSL2"
"chr1" 11837939 11837939 1 "*" 0.608679968514376 "X10478" "ENSG00000177553" 11837134 11839676 2543 "-" 0 "inside" 1736 "RP11-56N19.5"
"chrX" 36972276 36972276 1 "*" 0.608660381342652 "X10479" "ENSG00000235510" 36975986 36976212 227 "+" 3709 "upstream" 3709 "BX842568.1"
"chr1" 155095195 155095195 1 "*" 0.608641888129716 "X10480" "ENSG00000169242" 155099936 155107333 7398 "+" 4740 "upstream" 4740 "EFNA1"
"chrX" 144898249 144898249 1 "*" 0.608626651682858 "X10481" "ENSG00000185985" 144899350 144907360 8011 "+" 1100 "upstream" 1100 "SLITRK2"
"chrX" 48819020 48819020 1 "*" 0.608522798342493 "X10485" "ENSG00000068308" 48779305 48815648 36344 "-" 3371 "upstream" 3371 "OTUD5"
"chrX" 48819020 48819020 1 "*" 0.608522798342493 "X10485" "ENSG00000223309" 48816440 48816543 104 "-" 2476 "upstream" 2476 "RNU6-722P"
"chr1" 104616267 104616267 1 "*" 0.6084290053087 "X10492" "ENSG00000215869" 104615645 104619709 4065 "+" 0 "inside" 621 "RP11-364B6.1"
"chrX" 118285788 118285788 1 "*" 0.608409043640704 "X10496" "ENSG00000250423" 118212598 118284542 71945 "-" 1245 "upstream" 1245 "KIAA1210"
"chr1" 9967849 9967849 1 "*" 0.6083698694649 "X10497" "ENSG00000178585" 9908334 9970394 62061 "-" 0 "inside" 2544 "CTNNBIP1"
"chrX" 102632793 102632793 1 "*" 0.608334863927693 "X10500" "ENSG00000166681" 102631268 102633005 1738 "+" 0 "inside" 1524 "NGFRAP1"
"chr1" 214154936 214154936 1 "*" 0.608290547255446 "X10504" "ENSG00000117707" 214156524 214214595 58072 "+" 1587 "upstream" 1587 "PROX1"
"chrY" 6775803 6775803 1 "*" 0.608288992914078 "X10505" "ENSG00000092377" 6778727 6959724 180998 "+" 2923 "upstream" 2923 "TBL1Y"
"chrX" 100129568 100129568 1 "*" 0.608276458375315 "X10506" "ENSG00000007952" 100098313 100129334 31022 "-" 233 "upstream" 233 "NOX1"
"chrX" 71462220 71462220 1 "*" 0.608256539157951 "X10507" "ENSG00000186871" 71424510 71458897 34388 "-" 3322 "upstream" 3322 "ERCC6L"
"chr1" 21786446 21786446 1 "*" 0.608222056590437 "X10509" "ENSG00000176378" 21786249 21786575 327 "-" 0 "inside" 128 "PFN1P10"
"chrY" 2807288 2807288 1 "*" 0.608207712041484 "X10510" "ENSG00000067646" 2803112 2850547 47436 "+" 0 "inside" 4175 "ZFY"
"chrX" 21960827 21960827 1 "*" 0.608207089953411 "X10511" "ENSG00000102172" 21958691 22025798 67108 "+" 0 "inside" 2135 "SMS"
"chrX" 118825305 118825305 1 "*" 0.608173454780641 "X10513" "ENSG00000125354" 118749687 118827333 77647 "-" 0 "inside" 2027 "SEPT6"
"chr1" 183154778 183154778 1 "*" 0.608111270604185 "X10516" "ENSG00000058085" 183155373 183214035 58663 "+" 594 "upstream" 594 "LAMC2"
"chrX" 69641858 69641858 1 "*" 0.608018769187538 "X10521" "ENSG00000130055" 69642881 69653240 10360 "+" 1022 "upstream" 1022 "GDPD2"
"chr1" 3673097 3673097 1 "*" 0.608018682695751 "X10522" "ENSG00000162592" 3668962 3688209 19248 "+" 0 "inside" 4134 "CCDC27"
"chr1" 170637723 170637723 1 "*" 0.607988838500518 "X10526" "ENSG00000271811" 170636522 170638566 2045 "+" 0 "inside" 1200 "RP1-79C4.4"
"chrX" 86771551 86771551 1 "*" 0.607979714139688 "X10528" "ENSG00000102271" 86772752 86925050 152299 "+" 1200 "upstream" 1200 "KLHL4"
"chrX" 49210912 49210912 1 "*" 0.6079518837185 "X10529" "ENSG00000240257" 49207160 49214420 7261 "+" 0 "inside" 3751 "GAGE2D"
"chrX" 151303631 151303631 1 "*" 0.607936801012165 "X10531" "ENSG00000266560" 151283466 151307028 23563 "-" 0 "inside" 3396 "RP11-1007I13.4"
"chrX" 151303631 151303631 1 "*" 0.607936801012165 "X10531" "ENSG00000124260" 151301782 151307033 5252 "-" 0 "inside" 3401 "MAGEA10"
"chrX" 151303631 151303631 1 "*" 0.607936801012165 "X10531" "ENSG00000231937" 151307355 151355329 47975 "+" 3723 "upstream" 3723 "RP11-329E24.6"
"chrX" 153365806 153365806 1 "*" 0.607934052420119 "X10532" "ENSG00000169057" 153287024 153363212 76189 "-" 2593 "upstream" 2593 "MECP2"
"chrX" 77915772 77915772 1 "*" 0.607911902793634 "X10533" "ENSG00000179300" 77911566 77914825 3260 "-" 946 "upstream" 946 "ZCCHC5"
"chr1" 228595680 228595680 1 "*" 0.607896756510068 "X10535" "ENSG00000154370" 228581374 228594541 13168 "-" 1138 "upstream" 1138 "TRIM11"
"chr1" 228595680 228595680 1 "*" 0.607896756510068 "X10535" "ENSG00000231563" 228595082 228597395 2314 "+" 0 "inside" 597 "RP11-245P10.4"
"chr1" 182368734 182368734 1 "*" 0.607880502900563 "X10537" "ENSG00000203730" 182367252 182369751 2500 "-" 0 "inside" 1016 "TEDDM1"
"chr1" 181002669 181002669 1 "*" 0.60786970703201 "X10539" "ENSG00000153029" 181003067 181031074 28008 "+" 397 "upstream" 397 "MR1"
"chr1" 169679199 169679199 1 "*" 0.607805187406195 "X10540" "ENSG00000188404" 169659808 169680839 21032 "-" 0 "inside" 1639 "SELL"
"chr1" 230560793 230560793 1 "*" 0.607796955587279 "X10541" "ENSG00000177614" 230457392 230561475 104084 "-" 0 "inside" 681 "PGBD5"
"chrX" 49122718 49122718 1 "*" 0.607745931664509 "X10547" "ENSG00000049768" 49106897 49121288 14392 "-" 1429 "upstream" 1429 "FOXP3"
"chrX" 49122718 49122718 1 "*" 0.607745931664509 "X10547" "LRG_62" 49106897 49121288 14392 "-" 1429 "upstream" 1429 "LRG_62"
"chrX" 49122718 49122718 1 "*" 0.607745931664509 "X10547" "ENSG00000049769" 49126306 49157929 31624 "+" 3587 "upstream" 3587 "PPP1R3F"
"chr1" 7763567 7763567 1 "*" 0.607644565989094 "X10554" "ENSG00000270035" 7758363 7758932 570 "-" 4634 "upstream" 4634 "RP11-338N10.2"
"chr1" 7763567 7763567 1 "*" 0.607644565989094 "X10554" "ENSG00000269978" 7760764 7761030 267 "-" 2536 "upstream" 2536 "RP11-338N10.3"
"chr1" 202828149 202828149 1 "*" 0.607627693804694 "X10555" "ENSG00000214796" 202820956 202830748 9793 "-" 0 "inside" 2598 "RP11-480I12.5"
"chr1" 202828149 202828149 1 "*" 0.607627693804694 "X10555" "ENSG00000234996" 202830882 202844369 13488 "+" 2732 "upstream" 2732 "RP11-480I12.7"
"chr1" 63792863 63792863 1 "*" 0.607569596959629 "X10557" "ENSG00000230798" 63786555 63790112 3558 "-" 2750 "upstream" 2750 "RP4-792G4.2"
"chrX" 68728084 68728084 1 "*" 0.607566580531236 "X10558" "ENSG00000130054" 68725084 68752351 27268 "+" 0 "inside" 2999 "FAM155B"
"chr1" 248437212 248437212 1 "*" 0.607546695012467 "X10559" "ENSG00000177212" 248436073 248437138 1066 "-" 73 "upstream" 73 "OR2T33"
"chr1" 207924482 207924482 1 "*" 0.607541578629618 "X10560" "LRG_155" 207925383 207968861 43479 "+" 900 "upstream" 900 "LRG_155"
"chr1" 207924482 207924482 1 "*" 0.607541578629618 "X10560" "ENSG00000117335" 207925402 207968858 43457 "+" 919 "upstream" 919 "CD46"
"chr1" 11073908 11073908 1 "*" 0.607481193731728 "X10563" "ENSG00000120948" 11072414 11085796 13383 "+" 0 "inside" 1493 "TARDBP"
"chr1" 231296659 231296659 1 "*" 0.607468184690457 "X10565" "ENSG00000119283" 231297858 231357302 59445 "+" 1198 "upstream" 1198 "TRIM67"
"chrX" 12884470 12884470 1 "*" 0.607463299194251 "X10566" "ENSG00000196664" 12885202 12908499 23298 "+" 731 "upstream" 731 "TLR7"
"chr1" 18432400 18432400 1 "*" 0.607425690276232 "X10568" "ENSG00000117154" 18434240 18704977 270738 "+" 1839 "upstream" 1839 "IGSF21"
"chr1" 162382848 162382848 1 "*" 0.607418582586271 "X10571" "ENSG00000198574" 162365056 162381928 16873 "-" 919 "upstream" 919 "SH2D1B"
"chrY" 3447157 3447157 1 "*" 0.607377383257757 "X10573" "ENSG00000176679" 3447082 3448082 1001 "+" 0 "inside" 74 "TGIF2LY"
"chrX" 100334897 100334897 1 "*" 0.607311440140773 "X10576" "ENSG00000126950" 100333709 100351353 17645 "+" 0 "inside" 1187 "TMEM35"
"chrX" 49457897 49457897 1 "*" 0.60729323314101 "X10579" "ENSG00000068985" 49452053 49460596 8544 "-" 0 "inside" 2698 "PAGE1"
"chr1" 112019557 112019557 1 "*" 0.607260192987461 "X10583" "ENSG00000143110" 112016414 112021134 4721 "+" 0 "inside" 3142 "C1orf162"
"chrY" 9366496 9366496 1 "*" 0.607251386410874 "X10586" "ENSG00000234803" 9355208 9364506 9299 "-" 1989 "upstream" 1989 "FAM197Y2"
"chrY" 9366496 9366496 1 "*" 0.607251386410874 "X10586" "ENSG00000236424" 9365489 9368291 2803 "+" 0 "inside" 1006 "TSPY10"
"chr1" 182572153 182572153 1 "*" 0.607201414428004 "X10589" "ENSG00000143333" 182567758 182573543 5786 "-" 0 "inside" 1389 "RGS16"
"chr1" 24648203 24648203 1 "*" 0.607151642999676 "X10591" "ENSG00000158055" 24645812 24690972 45161 "+" 0 "inside" 2390 "GRHL3"
"chr1" 24648203 24648203 1 "*" 0.607151642999676 "X10591" "ENSG00000232298" 24634046 24648391 14346 "-" 0 "inside" 187 "RP11-10N16.3"
"chrX" 70838476 70838476 1 "*" 0.607142434407459 "X10592" "ENSG00000186810" 70835766 70838367 2602 "-" 108 "upstream" 108 "CXCR3"
"chr1" 158450237 158450237 1 "*" 0.60708274289034 "X10593" "ENSG00000198965" 158449668 158450675 1008 "+" 0 "inside" 568 "OR10R2"
"chrX" 151283805 151283805 1 "*" 0.607080930870898 "X10594" "ENSG00000242520" 151282526 151286444 3919 "-" 0 "inside" 2638 "MAGEA5"
"chr1" 152784305 152784305 1 "*" 0.607060080120514 "X10596" "ENSG00000196734" 152784447 152785585 1139 "+" 141 "upstream" 141 "LCE1B"
"chr1" 933306 933306 1 "*" 0.607051857207321 "X10597" "ENSG00000272512" 931346 933431 2086 "-" 0 "inside" 124 "RP11-54O7.17"
"chr1" 201979533 201979533 1 "*" 0.607038288158269 "X10598" "ENSG00000163435" 201977073 201986316 9244 "+" 0 "inside" 2459 "ELF3"
"chr1" 201979533 201979533 1 "*" 0.607038288158269 "X10598" "ENSG00000234678" 201969222 201979481 10260 "-" 51 "upstream" 51 "RP11-465N4.4"
"chr1" 201979533 201979533 1 "*" 0.607038288158269 "X10598" "ENSG00000249007" 201980498 201984785 4288 "+" 964 "upstream" 964 "RP11-510N19.5"
"chr1" 55829278 55829278 1 "*" 0.607032195818701 "X10599" "ENSG00000231900" 55833139 55834447 1309 "+" 3860 "upstream" 3860 "GOT2P1"
"chr1" 107600762 107600762 1 "*" 0.607026194729236 "X10600" "ENSG00000198890" 107599267 107601916 2650 "+" 0 "inside" 1494 "PRMT6"
"chrX" 45713386 45713386 1 "*" 0.607004986342169 "X10603" "ENSG00000231566" 45707328 45710920 3593 "-" 2465 "upstream" 2465 "RP5-1158E12.3"
"chrX" 153527313 153527313 1 "*" 0.607001527450369 "X10604" "ENSG00000185254" 153498930 153523796 24867 "-" 3516 "upstream" 3516 "TEX28"
"chrX" 153527313 153527313 1 "*" 0.607001527450369 "X10604" "ENSG00000007350" 153524024 153558700 34677 "+" 0 "inside" 3288 "TKTL1"
"chrX" 49179088 49179088 1 "*" 0.606999942936096 "X10605" "ENSG00000224659" 49178536 49185863 7328 "+" 0 "inside" 551 "GAGE12J"
"chr1" 19996240 19996240 1 "*" 0.606998031132819 "X10606" "ENSG00000158748" 19991780 20006055 14276 "+" 0 "inside" 4459 "HTR6"
"chrX" 8432988 8432988 1 "*" 0.606974068873083 "X10610" "ENSG00000205642" 8432871 8434550 1680 "+" 0 "inside" 116 "VCX3B"
"chrX" 70337635 70337635 1 "*" 0.606961545443614 "X10611" "ENSG00000184634" 70338406 70362303 23898 "+" 770 "upstream" 770 "MED12"
"chrX" 152682946 152682946 1 "*" 0.606955697318424 "X10612" "ENSG00000189420" 152683780 152687087 3308 "+" 833 "upstream" 833 "ZFP92"
"chr1" 203278044 203278044 1 "*" 0.606886066860668 "X10616" "ENSG00000233791" 203267886 203274437 6552 "-" 3606 "upstream" 3606 "LINC01136"
"chr1" 203278044 203278044 1 "*" 0.606886066860668 "X10616" "ENSG00000159388" 203274619 203278730 4112 "+" 0 "inside" 3424 "BTG2"
"chr1" 1565931 1565931 1 "*" 0.606873380922476 "X10617" "ENSG00000189409" 1567474 1570639 3166 "+" 1542 "upstream" 1542 "MMP23B"
"chr1" 1337542 1337542 1 "*" 0.606750535498794 "X10622" "ENSG00000221978" 1321091 1334708 13618 "-" 2833 "upstream" 2833 "CCNL2"
"chr1" 114698730 114698730 1 "*" 0.606743182083416 "X10623" "ENSG00000134207" 114631913 114696541 64629 "-" 2188 "upstream" 2188 "SYT6"
"chr1" 148603739 148603739 1 "*" 0.606688654642465 "X10627" "ENSG00000226675" 148598464 148598976 513 "-" 4762 "upstream" 4762 "RP11-666A1.3"
"chrX" 77912605 77912605 1 "*" 0.606673826438968 "X10628" "ENSG00000179300" 77911566 77914825 3260 "-" 0 "inside" 2219 "ZCCHC5"
"chr1" 17674483 17674483 1 "*" 0.606664725951052 "X10629" "ENSG00000269468" 17655507 17676070 20564 "-" 0 "inside" 1586 "AC004824.2"
"chr1" 186265270 186265270 1 "*" 0.606644357233764 "X10630" "ENSG00000116690" 186265405 186283694 18290 "+" 134 "upstream" 134 "PRG4"
"chr1" 214159610 214159610 1 "*" 0.606597055236262 "X10634" "ENSG00000117707" 214156524 214214595 58072 "+" 0 "inside" 3085 "PROX1"
"chr1" 214159610 214159610 1 "*" 0.606597055236262 "X10634" "ENSG00000230461" 213991094 214160973 169880 "-" 0 "inside" 1362 "PROX1-AS1"
"chr1" 212868520 212868520 1 "*" 0.606567207236379 "X10635" "ENSG00000123685" 212859760 212873327 13568 "-" 0 "inside" 4806 "BATF3"
"chrX" 74962543 74962543 1 "*" 0.606564997911868 "X10636" "ENSG00000215105" 74960541 74966749 6209 "-" 0 "inside" 4205 "TTC3P1"
"chr1" 26373407 26373407 1 "*" 0.606564681205921 "X10637" "ENSG00000158014" 26363743 26372624 8882 "-" 782 "upstream" 782 "SLC30A2"
"chrX" 140268700 140268700 1 "*" 0.606557800708324 "X10639" "ENSG00000261212" 140267420 140267773 354 "-" 926 "upstream" 926 "RP3-507I15.2"
"chr1" 14026216 14026216 1 "*" 0.606545723301987 "X10640" "ENSG00000116731" 14026693 14151574 124882 "+" 476 "upstream" 476 "PRDM2"
"chr1" 14026216 14026216 1 "*" 0.606545723301987 "X10640" "ENSG00000253085" 14022565 14022694 130 "-" 3521 "upstream" 3521 "SCARNA11"
"chr1" 197884134 197884134 1 "*" 0.606375210284884 "X10648" "ENSG00000143355" 197881037 197904608 23572 "+" 0 "inside" 3096 "LHX9"
"chrX" 2883307 2883307 1 "*" 0.606270815212156 "X10650" "ENSG00000157399" 2852699 2886286 33588 "-" 0 "inside" 2978 "ARSE"
"chrX" 139868078 139868078 1 "*" 0.606239576083457 "X10651" "ENSG00000184258" 139865425 139866723 1299 "-" 1354 "upstream" 1354 "CDR1"
"chrX" 118283285 118283285 1 "*" 0.606223851230328 "X10652" "ENSG00000250423" 118212598 118284542 71945 "-" 0 "inside" 1256 "KIAA1210"
"chrX" 118285349 118285349 1 "*" 0.60619616231222 "X10656" "ENSG00000250423" 118212598 118284542 71945 "-" 806 "upstream" 806 "KIAA1210"
"chr1" 46646224 46646224 1 "*" 0.606187872817021 "X10657" "ENSG00000117461" 46505812 46642160 136349 "-" 4063 "upstream" 4063 "PIK3R3"
"chr1" 46646224 46646224 1 "*" 0.606187872817021 "X10657" "ENSG00000250719" 46641158 46642150 993 "-" 4073 "upstream" 4073 "RP11-322N21.2"
"chrX" 115569065 115569065 1 "*" 0.606182609074931 "X10658" "ENSG00000087916" 115567790 115592625 24836 "+" 0 "inside" 1274 "SLC6A14"
"chr1" 231293208 231293208 1 "*" 0.606168136074418 "X10659" "ENSG00000119283" 231297858 231357302 59445 "+" 4649 "upstream" 4649 "TRIM67"
"chrX" 50218103 50218103 1 "*" 0.606163487844015 "X10660" "ENSG00000204466" 50108408 50213737 105330 "-" 4365 "upstream" 4365 "DGKK"
"chrY" 15866447 15866447 1 "*" 0.6061424758259 "X10661" "ENSG00000241859" 15863536 16027704 164169 "+" 0 "inside" 2910 "KALP"
"chrX" 11774340 11774340 1 "*" 0.606113740437369 "X10662" "ENSG00000005302" 11776278 11793870 17593 "+" 1937 "upstream" 1937 "MSL3"
"chr1" 42500551 42500551 1 "*" 0.606096561492821 "X10664" "ENSG00000127124" 41972036 42501596 529561 "-" 0 "inside" 1044 "HIVEP3"
"chrX" 150158593 150158593 1 "*" 0.606045786796134 "X10668" "ENSG00000230508" 150161974 150162564 591 "+" 3380 "upstream" 3380 "RPL19P21"
"chrX" 153032597 153032597 1 "*" 0.606015185963584 "X10670" "ENSG00000198753" 153029651 153044801 15151 "+" 0 "inside" 2945 "PLXNB3"
"chrX" 153032597 153032597 1 "*" 0.606015185963584 "X10670" "ENSG00000232725" 153001080 153031933 30854 "-" 663 "upstream" 663 "U52111.14"
"chrY" 17569363 17569363 1 "*" 0.606011431342853 "X10671" "ENSG00000234620" 17460542 17567954 107413 "-" 1408 "upstream" 1408 "HDHD1P1"
"chr1" 159683813 159683813 1 "*" 0.605986842333984 "X10673" "ENSG00000132693" 159682079 159684379 2301 "-" 0 "inside" 565 "CRP"
"chrX" 24484361 24484361 1 "*" 0.605972878954666 "X10675" "ENSG00000067992" 24483338 24557954 74617 "+" 0 "inside" 1022 "PDK3"
"chr1" 6237371 6237371 1 "*" 0.605971067655672 "X10676" "ENSG00000116254" 6161853 6240183 78331 "-" 0 "inside" 2811 "CHD5"
"chr1" 159899640 159899640 1 "*" 0.605967341772748 "X10677" "ENSG00000158710" 159887897 159895522 7626 "-" 4117 "upstream" 4117 "TAGLN2"
"chr1" 2937278 2937278 1 "*" 0.605958997831679 "X10678" "ENSG00000169717" 2938046 2939465 1420 "+" 767 "upstream" 767 "ACTRT2"
"chr1" 26136899 26136899 1 "*" 0.605957389268248 "X10680" "ENSG00000255054" 26137961 26150235 12275 "+" 1061 "upstream" 1061 "RP1-317E23.6"
"chr1" 64014634 64014634 1 "*" 0.605919620377064 "X10684" "ENSG00000116652" 64014588 64015405 818 "+" 0 "inside" 45 "DLEU2L"
"chrX" 117484304 117484304 1 "*" 0.605912888143928 "X10686" "ENSG00000131725" 117480036 117583924 103889 "+" 0 "inside" 4267 "WDR44"
"chr1" 147718157 147718157 1 "*" 0.605849899175619 "X10689" "ENSG00000227700" 147718440 147718956 517 "+" 282 "upstream" 282 "RP11-301M17.1"
"chr1" 3052175 3052175 1 "*" 0.605790331990725 "X10690" "ENSG00000226286" 3049491 3050273 783 "-" 1901 "upstream" 1901 "RP1-163G9.2"
"chrX" 48594046 48594046 1 "*" 0.605760799757942 "X10693" "ENSG00000232828" 48557354 48595570 38217 "-" 0 "inside" 1523 "AF196970.3"
"chr1" 32674817 32674817 1 "*" 0.605758791865788 "X10694" "ENSG00000222046" 32674695 32681797 7103 "+" 0 "inside" 121 "DCDC2B"
"chr1" 32674817 32674817 1 "*" 0.605758791865788 "X10694" "ENSG00000224066" 32670370 32672415 2046 "-" 2401 "upstream" 2401 "RP4-622L5.7"
"chrX" 54206411 54206411 1 "*" 0.605733273094221 "X10696" "ENSG00000184083" 54094757 54209714 114958 "-" 0 "inside" 3302 "FAM120C"
"chrY" 7146170 7146170 1 "*" 0.605711428766138 "X10697" "ENSG00000099725" 7142013 7249589 107577 "+" 0 "inside" 4156 "PRKY"
"chr1" 46859671 46859671 1 "*" 0.605689554536546 "X10699" "ENSG00000117480" 46859937 46879520 19584 "+" 265 "upstream" 265 "FAAH"
"chr1" 59042931 59042931 1 "*" 0.605680105129298 "X10701" "ENSG00000184292" 59041099 59043166 2068 "-" 0 "inside" 234 "TACSTD2"
"chr1" 154380179 154380179 1 "*" 0.60567269592559 "X10702" "ENSG00000160712" 154377669 154441926 64258 "+" 0 "inside" 2509 "IL6R"
"chr1" 154380179 154380179 1 "*" 0.60567269592559 "X10702" "ENSG00000228013" 154374804 154379040 4237 "-" 1138 "upstream" 1138 "RP11-350G8.5"
"chrX" 68833308 68833308 1 "*" 0.605640166198976 "X10708" "ENSG00000158813" 68835911 69259319 423409 "+" 2602 "upstream" 2602 "EDA"
"chr1" 151428287 151428287 1 "*" 0.605612974002285 "X10709" "ENSG00000143442" 151375200 151431941 56742 "-" 0 "inside" 3653 "POGZ"
